date,temp_avg,temp_max,temp_min,precip,wind,humidity,year,month,heavy_rain,dry_day,heat_stress,high_wind,dry_spell
2010-10-31,20.63,26.94,13.94,4.32,1.76,66.87,2010,10,0,0,0,0,0
2010-11-01,20.41,25.69,16.26,4.77,1.94,73.76,2010,11,0,0,0,0,0
2010-11-02,18.99,22.5,16.6,6.63,1.43,80.69,2010,11,0,0,0,0,0
2010-11-03,19.49,24.01,15.84,5.48,1.29,78.76,2010,11,0,0,0,0,0
2010-11-04,19.66,24.36,16.44,1.64,1.25,80.18,2010,11,0,0,0,0,0
2010-11-05,20.03,25.14,17.06,3.85,1.08,78.38,2010,11,0,0,0,0,0
2010-11-06,20.94,26.05,16.49,2.01,1.56,73.88,2010,11,0,0,0,0,0
2010-11-07,19.26,22.52,16.89,2.34,1.3,79.55,2010,11,0,0,0,0,0
2010-11-08,19.86,23.98,16.31,9.06,1.41,76.81,2010,11,0,0,0,0,0
2010-11-09,19.76,24.07,16.74,11.74,1.55,78.05,2010,11,0,0,0,0,0
2010-11-10,20.25,25.99,15.89,1.69,1.68,74.87,2010,11,0,0,0,0,0
2010-11-11,19.93,24.95,15.88,8.35,2.01,75.98,2010,11,0,0,0,0,0
2010-11-12,19.71,25.18,15.09,2.28,1.58,73.59,2010,11,0,0,0,0,0
2010-11-13,20.25,26.25,14.22,0.54,1.51,72.69,2010,11,0,1,0,0,0
2010-11-14,19.09,24.3,15.35,2.55,1.31,79.58,2010,11,0,0,0,0,0
2010-11-15,19.88,25.64,14.84,0.85,2.3,71.69,2010,11,0,1,0,0,0
2010-11-16,19.71,25.41,14.2,0.34,1.39,72.0,2010,11,0,1,0,0,0
2010-11-17,19.37,23.46,16.41,2.72,1.09,78.79,2010,11,0,0,0,0,0
2010-11-18,20.03,25.16,16.38,8.11,1.75,74.49,2010,11,0,0,0,0,0
2010-11-19,20.17,26.17,14.11,1.7,2.25,69.2,2010,11,0,0,0,0,0
2010-11-20,20.1,26.41,13.4,2.31,1.97,65.89,2010,11,0,0,0,0,0
2010-11-21,20.64,25.4,15.68,3.6,1.25,71.03,2010,11,0,0,0,0,0
2010-11-22,20.75,25.9,15.59,2.15,1.16,68.83,2010,11,0,0,0,0,0
2010-11-23,19.59,23.85,16.68,1.65,0.84,78.05,2010,11,0,0,0,0,0
2010-11-24,20.36,26.47,14.39,0.1,2.23,69.71,2010,11,0,1,0,0,0
2010-11-25,20.34,26.32,14.45,0.37,1.89,70.32,2010,11,0,1,0,0,0
2010-11-26,19.8,25.84,14.16,1.72,2.11,71.94,2010,11,0,0,0,0,0
2010-11-27,20.66,26.56,14.02,0.06,2.08,66.12,2010,11,0,1,0,0,0
2010-11-28,20.2,24.96,15.21,0.82,1.67,71.93,2010,11,0,1,0,0,0
2010-11-29,20.06,24.02,16.31,4.67,1.65,71.72,2010,11,0,0,0,0,0
2010-11-30,19.64,23.92,16.21,2.03,1.69,73.66,2010,11,0,0,0,0,0
2010-12-01,19.54,23.51,16.17,4.61,1.38,74.15,2010,12,0,0,0,0,0
2010-12-02,20.08,25.34,15.58,9.79,1.75,71.44,2010,12,0,0,0,0,0
2010-12-03,20.77,26.35,15.05,4.76,1.74,69.43,2010,12,0,0,0,0,0
2010-12-04,20.82,26.08,14.83,7.5,1.81,68.23,2010,12,0,0,0,0,0
2010-12-05,20.97,25.7,16.32,3.88,1.25,66.26,2010,12,0,0,0,0,0
2010-12-06,20.28,24.76,15.59,3.89,1.59,68.64,2010,12,0,0,0,0,0
2010-12-07,18.77,22.46,16.54,11.22,1.93,79.22,2010,12,0,0,0,0,0
2010-12-08,19.53,24.09,15.91,9.37,1.65,73.04,2010,12,0,0,0,0,0
2010-12-09,19.62,25.54,14.92,6.7,1.77,72.75,2010,12,0,0,0,0,0
2010-12-10,19.01,22.96,16.38,15.18,1.47,80.63,2010,12,0,0,0,0,0
2010-12-11,19.73,24.76,15.13,11.4,1.41,74.82,2010,12,0,0,0,0,0
2010-12-12,19.82,25.28,15.5,0.63,1.35,76.33,2010,12,0,1,0,0,0
2010-12-13,20.39,26.59,14.96,0.01,2.5,65.57,2010,12,0,1,0,0,0
2010-12-14,19.59,26.79,12.95,0.0,3.58,62.91,2010,12,0,1,0,0,0
2010-12-15,19.59,25.98,12.83,0.08,2.99,64.62,2010,12,0,1,0,0,0
2010-12-16,19.89,25.55,14.57,0.02,2.04,59.49,2010,12,0,1,0,0,0
2010-12-17,19.89,26.15,12.87,0.15,1.69,60.16,2010,12,0,1,0,0,0
2010-12-18,20.15,26.42,12.94,0.4,1.86,61.19,2010,12,0,1,0,0,1
2010-12-19,20.52,25.76,14.53,0.31,1.64,63.4,2010,12,0,1,0,0,1
2010-12-20,19.72,26.0,13.22,0.01,2.23,59.38,2010,12,0,1,0,0,1
2010-12-21,19.15,25.4,12.86,0.26,2.37,61.17,2010,12,0,1,0,0,1
2010-12-22,19.13,25.44,13.09,0.29,1.95,64.24,2010,12,0,1,0,0,1
2010-12-23,19.36,25.93,12.79,0.69,2.03,62.33,2010,12,0,1,0,0,1
2010-12-24,19.81,25.41,13.39,2.75,1.87,64.24,2010,12,0,0,0,0,0
2010-12-25,19.72,24.88,15.06,8.38,2.08,74.44,2010,12,0,0,0,0,0
2010-12-26,20.02,24.92,16.2,3.87,1.14,74.12,2010,12,0,0,0,0,0
2010-12-27,21.15,27.02,14.95,2.85,1.64,66.71,2010,12,0,0,0,0,0
2010-12-28,19.77,25.11,16.37,3.15,1.38,75.84,2010,12,0,0,0,0,0
2010-12-29,19.97,25.19,15.7,2.11,1.64,72.64,2010,12,0,0,0,0,0
2010-12-30,19.7,24.62,14.62,3.6,1.33,74.18,2010,12,0,0,0,0,0
2010-12-31,20.84,25.82,16.56,5.93,1.74,70.64,2010,12,0,0,0,0,0
2011-01-01,20.77,26.34,15.91,0.34,2.27,67.62,2011,1,0,1,0,0,0
2011-01-02,20.88,27.0,15.63,0.02,2.75,58.73,2011,1,0,1,0,0,0
2011-01-03,20.38,26.39,13.36,0.02,2.36,59.7,2011,1,0,1,0,0,0
2011-01-04,20.39,26.02,13.65,0.32,1.83,60.08,2011,1,0,1,0,0,0
2011-01-05,20.76,25.31,16.2,0.57,1.42,59.3,2011,1,0,1,0,0,0
2011-01-06,20.86,26.11,15.86,0.77,2.4,57.9,2011,1,0,1,0,0,0
2011-01-07,20.2,25.74,14.21,0.35,1.99,59.22,2011,1,0,1,0,0,1
2011-01-08,19.69,25.3,13.32,0.22,2.1,61.36,2011,1,0,1,0,0,1
2011-01-09,19.5,24.84,15.32,2.44,1.78,69.22,2011,1,0,0,0,0,0
2011-01-10,19.86,24.51,15.14,3.93,1.35,71.06,2011,1,0,0,0,0,0
2011-01-11,21.05,26.41,16.45,4.21,2.25,67.2,2011,1,0,0,0,0,0
2011-01-12,20.33,25.37,16.26,7.88,2.1,72.37,2011,1,0,0,0,0,0
2011-01-13,19.92,24.65,16.01,8.62,1.64,71.16,2011,1,0,0,0,0,0
2011-01-14,20.14,25.69,16.33,2.84,2.02,69.74,2011,1,0,0,0,0,0
2011-01-15,19.5,25.6,14.28,2.11,1.9,70.03,2011,1,0,0,0,0,0
2011-01-16,19.95,25.42,14.02,2.35,1.58,69.36,2011,1,0,0,0,0,0
2011-01-17,20.82,25.79,15.09,2.38,1.56,64.95,2011,1,0,0,0,0,0
2011-01-18,20.63,25.33,16.71,5.53,0.89,69.76,2011,1,0,0,0,0,0
2011-01-19,19.78,25.23,16.61,8.23,1.46,71.99,2011,1,0,0,0,0,0
2011-01-20,19.62,25.88,14.05,1.45,1.53,67.78,2011,1,0,0,0,0,0
2011-01-21,20.71,27.02,14.15,0.29,1.5,59.26,2011,1,0,1,0,0,0
2011-01-22,20.61,27.16,14.02,0.11,2.93,58.53,2011,1,0,1,0,0,0
2011-01-23,20.63,27.68,13.49,0.71,3.5,62.93,2011,1,0,1,0,0,0
2011-01-24,20.83,27.41,14.37,1.09,2.96,64.5,2011,1,0,0,0,0,0
2011-01-25,19.9,27.85,13.19,0.0,4.11,52.22,2011,1,0,1,0,0,0
2011-01-26,19.82,27.89,13.2,0.0,4.08,47.27,2011,1,0,1,0,0,0
2011-01-27,19.56,28.1,12.3,0.0,4.71,45.34,2011,1,0,1,0,0,0
2011-01-28,20.53,28.92,11.99,0.0,3.86,50.92,2011,1,0,1,0,0,0
2011-01-29,21.37,28.42,14.09,0.0,2.94,55.25,2011,1,0,1,0,0,0
2011-01-30,22.29,28.21,16.73,0.0,2.1,53.05,2011,1,0,1,0,0,0
2011-01-31,22.05,27.8,15.78,1.99,1.97,58.23,2011,1,0,0,0,0,0
2011-02-01,21.6,27.48,16.99,2.87,1.74,63.71,2011,2,0,0,0,0,0
2011-02-02,20.67,25.47,16.39,1.29,1.68,67.32,2011,2,0,0,0,0,0
2011-02-03,21.97,27.67,16.19,0.28,1.58,62.64,2011,2,0,1,0,0,0
2011-02-04,21.54,29.18,15.06,0.01,3.4,51.24,2011,2,0,1,0,0,0
2011-02-05,20.44,28.48,12.61,0.0,3.07,47.64,2011,2,0,1,0,0,0
2011-02-06,20.66,28.38,13.21,0.0,2.37,46.47,2011,2,0,1,0,0,0
2011-02-07,20.7,28.36,12.9,0.0,2.37,40.47,2011,2,0,1,0,0,0
2011-02-08,21.15,28.63,12.9,0.0,2.28,39.47,2011,2,0,1,0,0,0
2011-02-09,21.39,29.13,13.46,0.0,2.37,41.59,2011,2,0,1,0,0,1
2011-02-10,21.72,29.12,14.52,0.14,2.16,46.73,2011,2,0,1,0,0,1
2011-02-11,21.52,27.81,15.82,0.61,2.28,55.61,2011,2,0,1,0,0,1
2011-02-12,21.35,26.92,15.79,3.57,2.71,59.37,2011,2,0,0,0,0,0
2011-02-13,20.22,24.67,16.09,2.22,2.34,67.26,2011,2,0,0,0,0,0
2011-02-14,20.75,26.15,16.05,1.06,2.31,64.61,2011,2,0,0,0,0,0
2011-02-15,20.33,25.28,15.97,12.41,1.97,67.36,2011,2,0,0,0,0,0
2011-02-16,20.43,25.27,15.93,14.03,1.81,69.5,2011,2,0,0,0,0,0
2011-02-17,20.86,25.59,16.73,8.56,1.5,70.13,2011,2,0,0,0,0,0
2011-02-18,21.74,26.68,17.11,8.12,1.54,66.57,2011,2,0,0,0,0,0
2011-02-19,22.09,28.79,15.2,5.57,2.55,60.59,2011,2,0,0,0,0,0
2011-02-20,22.04,29.28,14.02,0.06,2.29,52.74,2011,2,0,1,0,0,0
2011-02-21,21.45,28.71,14.59,0.04,2.05,55.13,2011,2,0,1,0,0,0
2011-02-22,21.3,28.43,13.67,0.08,1.89,52.8,2011,2,0,1,0,0,0
2011-02-23,21.92,29.31,14.83,0.02,3.29,52.51,2011,2,0,1,0,0,0
2011-02-24,21.67,29.08,13.93,0.01,3.06,51.63,2011,2,0,1,0,0,0
2011-02-25,21.66,29.11,14.56,0.04,2.55,50.54,2011,2,0,1,0,0,0
2011-02-26,21.72,29.21,14.36,0.1,1.94,49.18,2011,2,0,1,0,0,1
2011-02-27,22.09,30.52,14.34,0.0,2.7,43.65,2011,2,0,1,0,0,1
2011-02-28,22.28,30.67,14.18,0.0,2.57,45.85,2011,2,0,1,0,0,1
2011-03-01,22.76,30.74,14.73,0.0,2.59,46.19,2011,3,0,1,0,0,1
2011-03-02,23.28,30.67,15.93,0.0,2.03,49.61,2011,3,0,1,0,0,1
2011-03-03,22.96,29.73,16.54,0.0,1.88,50.64,2011,3,0,1,0,0,1
2011-03-04,23.48,31.01,16.11,0.03,2.58,46.49,2011,3,0,1,0,0,1
2011-03-05,23.37,30.52,16.76,1.07,2.4,51.14,2011,3,0,0,0,0,0
2011-03-06,22.45,29.7,16.77,3.81,2.54,61.17,2011,3,0,0,0,0,0
2011-03-07,21.58,27.28,16.68,1.67,2.28,64.81,2011,3,0,0,0,0,0
2011-03-08,22.7,30.31,16.47,0.08,1.98,49.58,2011,3,0,1,0,0,0
2011-03-09,22.72,30.94,14.75,0.01,3.24,43.49,2011,3,0,1,0,0,0
2011-03-10,23.36,31.68,14.11,0.01,2.94,41.33,2011,3,0,1,0,0,0
2011-03-11,23.98,31.04,16.95,0.01,2.2,44.52,2011,3,0,1,0,0,0
2011-03-12,23.51,29.44,17.19,2.46,1.63,49.42,2011,3,0,0,0,0,0
2011-03-13,22.06,27.0,18.16,5.11,1.73,61.78,2011,3,0,0,0,0,0
2011-03-14,23.74,31.12,16.93,1.2,2.15,56.33,2011,3,0,0,0,0,0
2011-03-15,21.23,27.06,18.38,8.42,2.11,69.74,2011,3,0,0,0,0,0
2011-03-16,19.7,22.99,17.56,10.99,1.69,78.97,2011,3,0,0,0,0,0
2011-03-17,17.98,20.92,16.22,16.28,1.61,84.39,2011,3,0,0,0,0,0
2011-03-18,19.23,24.37,15.98,27.71,1.94,78.88,2011,3,0,0,0,0,0
2011-03-19,18.62,23.79,14.89,10.3,1.78,75.91,2011,3,0,0,0,0,0
2011-03-20,19.31,24.31,15.72,16.99,1.34,75.83,2011,3,0,0,0,0,0
2011-03-21,20.04,24.9,16.34,27.58,1.72,76.92,2011,3,0,0,0,0,0
2011-03-22,20.29,26.0,16.33,19.03,1.56,76.77,2011,3,0,0,0,0,0
2011-03-23,20.42,25.24,16.64,7.5,1.68,75.79,2011,3,0,0,0,0,0
2011-03-24,21.72,28.18,15.26,6.64,1.88,66.19,2011,3,0,0,0,0,0
2011-03-25,21.79,28.15,15.54,2.86,1.71,64.1,2011,3,0,0,0,0,0
2011-03-26,21.64,27.47,17.35,3.76,1.45,68.84,2011,3,0,0,0,0,0
2011-03-27,21.59,28.04,15.74,15.01,2.04,65.8,2011,3,0,0,0,0,0
2011-03-28,21.04,27.03,16.18,16.59,1.54,70.24,2011,3,0,0,0,0,0
2011-03-29,21.45,27.22,15.76,8.32,1.68,70.78,2011,3,0,0,0,0,0
2011-03-30,20.18,25.01,17.35,16.04,1.71,77.85,2011,3,0,0,0,0,0
2011-03-31,19.99,25.02,16.62,28.66,1.71,78.07,2011,3,0,0,0,0,0
2011-04-01,20.55,26.64,15.42,7.95,1.68,71.6,2011,4,0,0,0,0,0
2011-04-02,21.18,27.88,14.75,3.67,1.82,65.39,2011,4,0,0,0,0,0
2011-04-03,21.77,28.02,16.25,5.27,1.33,69.11,2011,4,0,0,0,0,0
2011-04-04,21.77,28.75,15.74,6.19,2.28,67.86,2011,4,0,0,0,0,0
2011-04-05,21.41,27.83,16.13,2.88,2.07,67.73,2011,4,0,0,0,0,0
2011-04-06,21.03,27.33,15.27,2.03,2.2,70.56,2011,4,0,0,0,0,0
2011-04-07,20.59,26.21,16.91,5.13,1.73,76.65,2011,4,0,0,0,0,0
2011-04-08,20.45,26.41,14.58,2.8,1.65,69.95,2011,4,0,0,0,0,0
2011-04-09,21.16,27.7,15.34,0.3,2.5,65.0,2011,4,0,1,0,0,0
2011-04-10,21.46,28.31,15.11,0.13,1.92,62.77,2011,4,0,1,0,0,0
2011-04-11,21.88,28.66,14.87,0.26,2.13,60.33,2011,4,0,1,0,0,0
2011-04-12,21.55,28.77,14.82,0.06,1.98,61.81,2011,4,0,1,0,0,0
2011-04-13,21.99,28.52,15.6,0.58,1.94,63.32,2011,4,0,1,0,0,0
2011-04-14,21.97,28.57,15.95,2.07,1.72,62.67,2011,4,0,0,0,0,0
2011-04-15,21.51,28.74,15.08,5.48,2.45,63.97,2011,4,0,0,0,0,0
2011-04-16,20.93,27.06,15.71,4.09,1.46,71.22,2011,4,0,0,0,0,0
2011-04-17,21.53,28.36,15.58,0.66,2.7,66.26,2011,4,0,1,0,0,0
2011-04-18,21.91,29.4,15.33,0.45,3.28,61.82,2011,4,0,1,0,0,0
2011-04-19,21.48,28.08,15.3,1.37,2.3,66.47,2011,4,0,0,0,0,0
2011-04-20,21.6,27.97,17.02,1.66,1.63,68.72,2011,4,0,0,0,0,0
2011-04-21,21.29,28.13,15.61,2.04,1.5,68.12,2011,4,0,0,0,0,0
2011-04-22,21.33,27.28,15.26,3.8,1.19,68.32,2011,4,0,0,0,0,0
2011-04-23,20.97,27.78,15.76,9.57,1.95,71.39,2011,4,0,0,0,0,0
2011-04-24,20.97,26.74,16.56,7.24,1.5,72.27,2011,4,0,0,0,0,0
2011-04-25,21.11,27.06,16.59,6.36,1.83,73.44,2011,4,0,0,0,0,0
2011-04-26,20.25,25.66,16.91,6.1,1.72,79.11,2011,4,0,0,0,0,0
2011-04-27,20.44,25.94,15.78,10.74,1.75,76.62,2011,4,0,0,0,0,0
2011-04-28,20.35,25.04,16.6,9.63,1.34,75.86,2011,4,0,0,0,0,0
2011-04-29,19.21,22.84,16.57,10.48,1.97,80.64,2011,4,0,0,0,0,0
2011-04-30,19.79,25.51,15.56,6.73,1.86,74.41,2011,4,0,0,0,0,0
2011-05-01,20.24,25.51,16.02,8.91,1.44,77.46,2011,5,0,0,0,0,0
2011-05-02,19.8,25.25,15.52,8.8,1.95,80.08,2011,5,0,0,0,0,0
2011-05-03,17.66,20.05,15.69,10.01,1.59,84.42,2011,5,0,0,0,0,0
2011-05-04,19.61,23.74,15.88,4.58,1.46,78.68,2011,5,0,0,0,0,0
2011-05-05,19.48,23.73,17.06,18.81,0.82,81.28,2011,5,0,0,0,0,0
2011-05-06,18.72,21.7,16.63,11.9,1.64,84.72,2011,5,0,0,0,0,0
2011-05-07,20.38,25.77,16.17,9.08,1.57,78.34,2011,5,0,0,0,0,0
2011-05-08,20.01,24.08,16.57,16.43,1.5,79.67,2011,5,0,0,0,0,0
2011-05-09,20.61,26.44,16.61,5.09,2.71,75.71,2011,5,0,0,0,0,0
2011-05-10,20.54,26.21,15.57,6.44,1.75,76.11,2011,5,0,0,0,0,0
2011-05-11,20.55,25.74,16.2,2.61,1.2,77.63,2011,5,0,0,0,0,0
2011-05-12,20.92,26.54,15.05,0.58,1.38,73.51,2011,5,0,1,0,0,0
2011-05-13,20.77,25.88,16.38,1.51,1.79,76.47,2011,5,0,0,0,0,0
2011-05-14,21.03,26.05,16.08,1.81,1.53,73.73,2011,5,0,0,0,0,0
2011-05-15,20.51,25.8,16.35,0.59,1.74,72.51,2011,5,0,1,0,0,0
2011-05-16,21.18,26.44,15.65,1.47,1.86,70.55,2011,5,0,0,0,0,0
2011-05-17,20.85,26.11,16.21,1.48,1.89,72.02,2011,5,0,0,0,0,0
2011-05-18,21.38,26.59,15.6,1.23,1.54,68.57,2011,5,0,0,0,0,0
2011-05-19,19.91,25.04,16.41,4.01,2.04,79.48,2011,5,0,0,0,0,0
2011-05-20,18.66,22.75,16.21,2.49,2.32,84.69,2011,5,0,0,0,0,0
2011-05-21,18.25,22.17,16.17,3.45,1.32,81.34,2011,5,0,0,0,0,0
2011-05-22,18.88,22.95,14.71,4.41,1.6,76.32,2011,5,0,0,0,0,0
2011-05-23,19.34,24.77,13.86,0.74,1.82,73.61,2011,5,0,1,0,0,0
2011-05-24,19.76,25.75,14.4,1.1,2.82,73.07,2011,5,0,0,0,0,0
2011-05-25,20.07,25.65,14.63,1.93,2.1,71.89,2011,5,0,0,0,0,0
2011-05-26,19.61,25.22,13.85,3.3,1.74,75.43,2011,5,0,0,0,0,0
2011-05-27,20.19,25.18,16.48,3.38,1.27,77.14,2011,5,0,0,0,0,0
2011-05-28,20.72,25.92,14.92,1.47,1.53,70.37,2011,5,0,0,0,0,0
2011-05-29,20.89,25.83,15.49,1.05,1.56,68.25,2011,5,0,0,0,0,0
2011-05-30,21.13,26.0,15.32,1.4,1.12,67.43,2011,5,0,0,0,0,0
2011-05-31,20.88,26.07,16.0,0.54,1.87,67.63,2011,5,0,1,0,0,0
2011-06-01,20.38,25.37,15.26,0.6,1.95,68.5,2011,6,0,1,0,0,0
2011-06-02,20.33,24.77,15.54,1.43,1.73,70.38,2011,6,0,0,0,0,0
2011-06-03,20.0,24.34,16.04,0.86,2.33,70.3,2011,6,0,1,0,0,0
2011-06-04,20.48,25.32,14.75,4.02,1.66,67.31,2011,6,0,0,0,0,0
2011-06-05,20.89,26.19,16.38,2.19,2.21,70.69,2011,6,0,0,0,0,0
2011-06-06,20.64,25.65,16.12,3.35,2.02,73.46,2011,6,0,0,0,0,0
2011-06-07,20.32,25.24,16.5,4.4,2.16,74.06,2011,6,0,0,0,0,0
2011-06-08,20.31,24.64,16.92,1.65,1.88,74.06,2011,6,0,0,0,0,0
2011-06-09,20.09,24.74,16.0,1.48,1.48,74.15,2011,6,0,0,0,0,0
2011-06-10,18.97,22.99,16.35,6.65,1.96,80.2,2011,6,0,0,0,0,0
2011-06-11,18.97,23.76,14.76,8.21,2.29,78.75,2011,6,0,0,0,0,0
2011-06-12,17.94,21.13,16.2,3.94,2.46,85.01,2011,6,0,0,0,0,0
2011-06-13,18.68,22.21,16.23,7.4,1.5,82.19,2011,6,0,0,0,0,0
2011-06-14,18.78,22.99,16.25,2.9,1.24,81.54,2011,6,0,0,0,0,0
2011-06-15,19.73,24.54,16.24,1.57,1.34,78.52,2011,6,0,0,0,0,0
2011-06-16,19.71,23.9,16.18,0.55,1.12,76.76,2011,6,0,1,0,0,0
2011-06-17,19.8,24.22,16.3,0.91,1.63,77.16,2011,6,0,1,0,0,0
2011-06-18,20.54,25.62,16.22,0.6,1.43,75.57,2011,6,0,1,0,0,0
2011-06-19,19.39,24.13,16.12,1.03,2.26,78.17,2011,6,0,0,0,0,0
2011-06-20,19.28,23.82,16.39,2.08,2.42,77.43,2011,6,0,0,0,0,0
2011-06-21,19.06,24.24,15.47,2.62,2.13,79.03,2011,6,0,0,0,0,0
2011-06-22,17.41,20.41,15.21,2.61,2.13,82.98,2011,6,0,0,0,0,0
2011-06-23,17.79,21.62,14.33,7.03,1.57,79.25,2011,6,0,0,0,0,0
2011-06-24,18.87,23.61,15.01,2.97,1.74,76.68,2011,6,0,0,0,0,0
2011-06-25,18.62,22.54,16.16,3.49,1.47,77.66,2011,6,0,0,0,0,0
2011-06-26,18.85,23.01,14.94,2.53,1.45,75.74,2011,6,0,0,0,0,0
2011-06-27,19.78,24.53,15.67,4.54,1.3,75.3,2011,6,0,0,0,0,0
2011-06-28,18.57,22.48,16.39,13.57,1.22,81.95,2011,6,0,0,0,0,0
2011-06-29,18.85,23.81,14.51,5.35,1.4,80.33,2011,6,0,0,0,0,0
2011-06-30,17.84,21.44,15.29,6.2,1.21,80.99,2011,6,0,0,0,0,0
2011-07-01,19.37,24.44,15.06,0.76,1.24,73.12,2011,7,0,1,0,0,0
2011-07-02,19.11,22.76,15.9,2.78,0.96,74.42,2011,7,0,0,0,0,0
2011-07-03,19.78,24.64,15.87,1.8,1.46,74.83,2011,7,0,0,0,0,0
2011-07-04,19.85,24.62,15.96,0.86,2.01,75.22,2011,7,0,1,0,0,0
2011-07-05,19.94,24.92,14.75,2.02,1.74,70.99,2011,7,0,0,0,0,0
2011-07-06,19.87,24.11,16.67,0.78,1.26,74.01,2011,7,0,1,0,0,0
2011-07-07,19.28,23.47,16.47,2.09,0.95,72.73,2011,7,0,0,0,0,0
2011-07-08,18.84,23.35,15.08,0.83,1.72,71.41,2011,7,0,1,0,0,0
2011-07-09,19.28,24.42,14.19,0.81,1.88,69.1,2011,7,0,1,0,0,0
2011-07-10,19.01,25.04,12.61,1.44,2.38,67.1,2011,7,0,0,0,0,0
2011-07-11,18.7,24.53,12.75,2.41,2.47,67.15,2011,7,0,0,0,0,0
2011-07-12,18.93,24.77,12.99,1.21,2.44,65.22,2011,7,0,0,0,0,0
2011-07-13,19.45,24.64,13.74,2.8,2.1,65.22,2011,7,0,0,0,0,0
2011-07-14,19.22,24.8,13.69,1.77,1.86,68.05,2011,7,0,0,0,0,0
2011-07-15,19.46,25.87,13.31,0.51,2.31,66.45,2011,7,0,1,0,0,0
2011-07-16,19.64,25.84,13.01,0.12,2.1,64.02,2011,7,0,1,0,0,0
2011-07-17,19.62,25.78,12.73,0.98,2.31,60.75,2011,7,0,1,0,0,0
2011-07-18,19.61,24.24,15.17,2.69,1.42,69.14,2011,7,0,0,0,0,0
2011-07-19,20.04,24.46,15.43,0.5,1.32,67.45,2011,7,0,1,0,0,0
2011-07-20,20.25,24.62,15.27,2.21,1.37,67.58,2011,7,0,0,0,0,0
2011-07-21,19.9,24.16,15.15,2.45,1.54,71.26,2011,7,0,0,0,0,0
2011-07-22,18.44,22.64,15.49,5.11,2.18,75.38,2011,7,0,0,0,0,0
2011-07-23,18.46,22.33,14.92,3.9,1.33,75.5,2011,7,0,0,0,0,0
2011-07-24,18.67,22.67,15.93,1.75,1.75,76.28,2011,7,0,0,0,0,0
2011-07-25,18.71,23.35,15.25,1.5,2.27,78.5,2011,7,0,0,0,0,0
2011-07-26,19.72,24.62,15.22,0.48,1.35,72.49,2011,7,0,1,0,0,0
2011-07-27,18.85,21.88,15.49,2.82,1.63,74.94,2011,7,0,0,0,0,0
2011-07-28,20.57,25.73,15.17,1.64,1.1,69.62,2011,7,0,0,0,0,0
2011-07-29,20.37,25.22,16.45,1.73,1.94,72.6,2011,7,0,0,0,0,0
2011-07-30,19.48,25.0,14.86,4.48,2.72,70.21,2011,7,0,0,0,0,0
2011-07-31,19.51,24.28,14.64,0.95,1.0,71.23,2011,7,0,1,0,0,0
2011-08-01,19.88,25.07,14.57,1.2,1.89,65.79,2011,8,0,0,0,0,0
2011-08-02,20.27,25.64,15.06,1.79,2.03,67.24,2011,8,0,0,0,0,0
2011-08-03,20.54,26.78,13.47,1.07,1.98,64.9,2011,8,0,0,0,0,0
2011-08-04,19.25,25.64,13.68,1.15,2.97,63.53,2011,8,0,0,0,0,0
2011-08-05,20.3,26.83,14.28,0.12,3.09,60.94,2011,8,0,1,0,0,0
2011-08-06,20.37,25.29,14.36,0.58,1.61,65.13,2011,8,0,1,0,0,0
2011-08-07,19.16,23.22,15.39,8.42,1.38,73.09,2011,8,0,0,0,0,0
2011-08-08,18.79,23.01,14.29,3.34,1.72,73.64,2011,8,0,0,0,0,0
2011-08-09,18.41,22.09,16.08,6.82,1.05,79.32,2011,8,0,0,0,0,0
2011-08-10,18.86,23.14,15.19,9.87,1.62,78.3,2011,8,0,0,0,0,0
2011-08-11,17.87,20.7,15.29,25.54,1.63,84.28,2011,8,0,0,0,0,0
2011-08-12,18.75,24.42,13.33,7.14,2.28,74.89,2011,8,0,0,0,0,0
2011-08-13,17.27,20.19,15.2,10.11,2.49,85.38,2011,8,0,0,0,0,0
2011-08-14,18.81,23.75,14.07,1.24,1.59,75.61,2011,8,0,0,0,0,0
2011-08-15,18.27,21.79,15.61,6.68,1.29,81.97,2011,8,0,0,0,0,0
2011-08-16,18.82,23.03,15.01,6.3,1.52,75.19,2011,8,0,0,0,0,0
2011-08-17,19.32,25.02,13.54,3.98,1.8,71.82,2011,8,0,0,0,0,0
2011-08-18,18.1,21.25,15.99,4.84,1.39,82.92,2011,8,0,0,0,0,0
2011-08-19,19.05,23.62,14.8,0.53,1.81,75.11,2011,8,0,1,0,0,0
2011-08-20,20.16,24.94,15.07,0.88,1.47,71.6,2011,8,0,1,0,0,0
2011-08-21,19.78,24.22,15.13,0.56,1.56,74.4,2011,8,0,1,0,0,0
2011-08-22,19.51,24.4,15.37,0.84,1.75,72.81,2011,8,0,1,0,0,0
2011-08-23,20.04,25.54,13.52,0.36,1.36,68.2,2011,8,0,1,0,0,0
2011-08-24,20.1,26.09,13.83,2.84,2.04,67.41,2011,8,0,0,0,0,0
2011-08-25,18.84,23.35,16.37,3.28,1.97,76.56,2011,8,0,0,0,0,0
2011-08-26,19.12,23.8,15.3,3.94,1.45,70.98,2011,8,0,0,0,0,0
2011-08-27,19.28,24.36,13.94,16.64,1.24,73.07,2011,8,0,0,0,0,0
2011-08-28,18.26,21.41,15.96,14.79,0.93,80.18,2011,8,0,0,0,0,0
2011-08-29,18.11,22.26,13.94,4.22,1.69,77.62,2011,8,0,0,0,0,0
